Classificacao do Jogador,ID do Jogador,Idade,Gols,Assistencias,Chutes,Passes,Roubadas de Bola,Cartoes Amarelos,Cartoes Vermelhos,Minutos Jogados,Posse de Bola,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Pe Dominante,Numero da Camisa
11.5,4266,39,1,2,5,20,2,0,0,117,62.73570366,180,93,Lisboa,Ambidestro,75
6.3,4267,38,1,0,1,24,2,0,0,62,68.33480693,194,97,Faro,Ambidestro,74
6.49,4268,29,1,0,2,23,1,0,0,119,65.06629198,160,83,Coimbra,Esquerdo,15
7.02,4269,36,1,1,2,22,0,0,0,86,69.86544942,163,94,Faro,Ambidestro,93
6.92,4270,35,1,0,2,35,2,0,0,15,64.67148678,185,92,Lisboa,Esquerdo,36
7.03,4271,27,2,0,1,16,1,0,0,57,55.247008,202,58,Braga,Ambidestro,4
6.56,4272,26,1,0,5,16,0,0,0,73,64.82934735,192,84,Faro,Esquerdo,52
6.5,4273,30,0,1,4,20,1,0,0,83,61.21347158,158,71,Braga,Esquerdo,17
3.65,4274,32,0,0,2,17,3,1,0,20,53.2701869,198,84,Lisboa,Esquerdo,73
2.81,4275,24,0,0,0,23,0,0,0,119,66.61359785,163,88,Porto,Ambidestro,33
12.4,4276,28,2,2,2,19,3,0,0,92,58.31085327,165,50,Faro,Direito,79
4.09,4277,31,1,0,0,19,2,1,0,21,56.61946117,185,92,Coimbra,Esquerdo,26
1.57,4278,27,0,0,0,20,0,0,0,7,51.30998931,190,80,Faro,Ambidestro,25
6.01,4279,39,0,1,5,14,1,0,0,0,61.07091544,150,60,Porto,Direito,90
3.53,4280,34,0,0,2,15,1,0,0,53,63.43019569,206,66,Porto,Esquerdo,41
5.31,4281,26,1,0,2,20,0,0,0,82,62.42338691,201,80,Faro,Ambidestro,81
6.68,4282,21,1,1,1,21,2,1,0,73,62.64197903,161,90,Faro,Esquerdo,30
3.28,4283,36,0,0,1,19,1,0,0,70,54.5617165,159,90,Lisboa,Direito,91
8.64,4284,29,1,0,2,26,4,0,0,111,61.97100743,151,50,Porto,Ambidestro,41
7.62,4285,31,2,0,1,17,1,0,0,110,64.86749097,160,56,Lisboa,Ambidestro,18
2.67,4286,28,0,0,3,12,0,0,0,0,57.13738695,174,59,Lisboa,Ambidestro,14
1.37,4287,22,0,0,2,22,2,0,1,25,66.50571416,173,57,Lisboa,Esquerdo,94
3.76,4288,33,0,0,3,21,0,0,0,74,58.98571531,156,62,Faro,Ambidestro,39
6.68,4289,21,1,0,3,21,1,0,0,89,69.04028273,195,86,Faro,Esquerdo,42
6.92,4290,23,1,0,6,13,1,0,0,5,52.65278399,187,61,Braga,Ambidestro,21
4.82,4291,18,1,0,1,20,0,0,0,93,54.20072753,199,71,Porto,Direito,91
4.2,4292,30,1,0,0,28,0,0,0,14,68.53600718,201,95,Coimbra,Direito,47
2.83,4293,30,0,0,3,12,0,0,0,8,66.4153771,159,90,Porto,Direito,7
4.4,4294,35,0,0,4,23,0,0,0,66,69.57950205,171,67,Faro,Direito,23
4.81,4295,23,0,0,1,18,4,0,0,8,54.27161743,207,81,Porto,Direito,95
2.1,4296,24,0,0,1,18,0,0,0,5,65.67458367,161,52,Faro,Direito,88
3.69,4297,28,1,0,2,19,0,1,0,24,53.91163317,173,56,Lisboa,Ambidestro,5
4.09,4298,22,0,1,3,16,1,1,0,0,59.47622276,209,78,Braga,Direito,71
4.1,4299,27,1,0,0,14,1,0,0,5,66.31575681,164,79,Porto,Esquerdo,90
3.34,4300,19,0,0,0,24,2,0,0,24,54.24574218,201,90,Faro,Direito,29
5.49,4301,32,1,0,2,27,4,0,1,81,66.78762802,202,61,Porto,Esquerdo,70
5.31,4302,32,0,0,2,24,3,0,0,52,58.08946433,154,53,Porto,Ambidestro,47
1.65,4303,37,0,0,2,18,0,1,0,23,56.03607005,205,91,Lisboa,Ambidestro,34
4.64,4304,36,1,0,0,23,1,0,0,19,63.34984228,173,53,Porto,Direito,1
3.17,4305,34,0,0,0,16,2,0,0,55,50.72257537,206,64,Braga,Direito,77
6.96,4306,28,1,0,3,19,2,0,0,69,53.19607706,163,90,Coimbra,Direito,93
4.75,4307,35,0,1,0,23,1,0,0,108,50.25171326,155,86,Faro,Direito,80
9.1,4308,24,1,0,5,24,4,0,0,0,59.54838272,198,63,Coimbra,Esquerdo,66
7.58,4309,39,0,0,6,22,3,0,0,98,56.09918888,152,59,Porto,Direito,82
1.58,4310,29,0,0,0,29,0,1,0,74,50.83621532,166,50,Porto,Direito,67
7.09,4311,25,0,2,2,28,1,0,0,47,59.35758203,189,78,Coimbra,Esquerdo,97
9.17,4312,26,3,0,2,16,1,0,0,8,60.34665735,201,52,Coimbra,Direito,42
3.75,4313,38,0,0,1,19,2,0,0,44,53.56193894,188,96,Lisboa,Direito,7
5.71,4314,39,0,1,5,22,1,1,0,33,63.44692745,165,72,Lisboa,Direito,65
4.11,4315,31,0,1,0,19,2,1,0,90,50.79291155,165,83,Lisboa,Direito,36
3.07,4316,22,0,0,1,24,1,0,0,19,51.29191773,155,81,Coimbra,Esquerdo,34
4.87,4317,22,1,0,0,24,1,0,0,40,64.06043695,181,72,Faro,Ambidestro,20
3.07,4318,29,0,0,3,16,0,0,0,28,53.34750008,196,94,Lisboa,Ambidestro,23
1.76,4319,32,0,1,1,20,1,0,1,61,54.9222665,163,99,Coimbra,Esquerdo,85
13.44,4320,25,3,2,1,22,2,0,0,107,54.6474703,151,84,Faro,Ambidestro,85
3.58,4321,39,0,0,1,23,1,0,0,83,53.95853136,183,94,Lisboa,Ambidestro,18
0.53,4322,29,0,0,0,15,2,0,1,100,54.72336025,150,83,Braga,Direito,69
4.06,4323,18,1,1,2,23,1,0,1,23,52.20894496,181,68,Porto,Direito,39
5.93,4324,36,0,2,2,11,0,0,0,102,53.04497768,206,56,Faro,Ambidestro,28
2.1,4325,23,0,0,0,25,0,0,0,40,51.68662543,202,67,Lisboa,Direito,43
6.2,4326,38,0,0,6,20,2,0,0,31,54.00847283,161,91,Porto,Ambidestro,22
7.36,4327,27,2,0,4,13,0,0,0,25,50.07456779,183,52,Porto,Ambidestro,4
5.57,4328,23,1,0,2,16,1,0,0,64,53.66287686,193,57,Lisboa,Esquerdo,24
4.94,4329,38,1,0,0,22,1,0,0,60,63.77542244,177,64,Braga,Direito,4
4.08,4330,37,0,0,2,19,1,0,0,111,50.30028576,156,54,Coimbra,Ambidestro,23
9.52,4331,26,3,0,2,26,0,0,0,85,51.24344454,160,73,Porto,Direito,71
4.22,4332,38,0,0,2,19,2,0,0,23,67.69330183,157,81,Braga,Esquerdo,62
5.59,4333,33,0,1,0,21,2,0,0,118,65.60175425,175,60,Lisboa,Ambidestro,86
1.91,4334,24,0,0,0,25,1,1,0,34,68.0564234,157,57,Coimbra,Ambidestro,85
3.71,4335,29,0,0,2,21,1,0,0,48,56.48410695,166,51,Coimbra,Esquerdo,38
6.25,4336,37,1,0,3,15,2,0,0,7,54.03685733,167,82,Porto,Esquerdo,60
2.04,4337,36,0,0,1,19,0,0,0,8,51.88324918,198,69,Faro,Ambidestro,72
7.32,4338,26,1,0,3,23,2,0,0,76,63.23279196,153,51,Braga,Esquerdo,68
3.37,4339,24,0,0,1,13,1,0,0,100,68.2203329,199,63,Coimbra,Ambidestro,21
5.31,4340,18,1,0,2,20,0,0,0,90,55.99638214,186,53,Braga,Esquerdo,93
4.04,4341,34,0,0,5,19,0,0,0,4,56.05084368,189,52,Porto,Direito,51
10.24,4342,22,3,0,4,16,0,0,0,108,53.63180624,176,56,Lisboa,Esquerdo,93
5.64,4343,36,1,0,1,15,2,0,0,36,68.93293419,205,83,Faro,Direito,23
10.34,4344,35,2,0,5,18,3,0,0,28,60.28159243,160,64,Braga,Ambidestro,38
2.62,4345,33,0,0,0,13,2,0,0,7,50.88006334,187,76,Porto,Direito,23
5.89,4346,37,0,1,2,23,1,0,0,107,64.48504743,209,95,Faro,Direito,21
4.77,4347,26,1,0,1,22,1,1,0,115,51.34391191,165,61,Porto,Direito,20
3.24,4348,23,0,0,2,18,0,0,0,92,57.20793631,156,53,Faro,Direito,97
5.48,4349,24,0,1,5,17,0,0,0,15,50.12448213,161,63,Coimbra,Ambidestro,55
5.57,4350,32,1,0,1,18,1,0,0,111,54.15570798,193,82,Coimbra,Ambidestro,23
4.18,4351,23,0,0,0,29,2,0,0,98,51.08330809,185,70,Coimbra,Direito,73
3.66,4352,22,0,1,1,21,0,0,0,0,61.46052863,181,78,Braga,Direito,28
8.99,4353,29,1,2,3,14,1,0,0,60,58.68529572,154,71,Coimbra,Ambidestro,7
4.42,4354,19,1,0,0,17,1,0,0,31,61.20968055,154,72,Lisboa,Esquerdo,60
3.73,4355,23,0,1,4,24,1,0,1,86,61.69120352,197,70,Porto,Direito,66
6.23,4356,26,0,2,1,22,1,0,0,46,54.66631117,190,75,Braga,Direito,60
6.21,4357,34,1,0,1,18,2,0,0,90,66.2839153,191,99,Braga,Esquerdo,39
5.75,4358,18,1,0,3,26,0,0,0,49,54.53648635,186,87,Braga,Direito,27
6.71,4359,28,2,0,1,19,0,0,0,80,59.12691604,196,57,Lisboa,Ambidestro,71
4.01,4360,34,0,0,2,24,1,0,0,58,62.3207575,164,91,Faro,Ambidestro,48
3.53,4361,18,0,1,1,16,0,0,0,13,61.85046341,174,90,Braga,Ambidestro,60
3.3,4362,36,0,0,2,20,2,1,0,30,65.41880488,200,85,Braga,Direito,49
5.39,4363,33,1,0,3,16,0,0,0,59,60.25062411,155,93,Lisboa,Esquerdo,49
2.4,4364,26,0,0,0,16,1,0,0,44,53.35417508,168,62,Braga,Esquerdo,43
4.93,4365,28,0,0,3,18,2,0,0,52,69.2134062,187,85,Coimbra,Ambidestro,82
2.62,4366,23,0,0,1,19,0,0,0,59,68.0629472,198,73,Lisboa,Ambidestro,39
3.54,4367,21,0,0,2,21,1,0,0,13,68.17979372,207,58,Lisboa,Ambidestro,87
4.06,4368,23,0,1,0,17,1,0,0,54,55.94380339,198,82,Lisboa,Ambidestro,3
6.29,4369,21,1,1,2,21,0,0,0,16,60.92184999,188,57,Porto,Direito,91
3.95,4370,20,0,0,3,21,1,0,0,22,52.10979632,154,80,Faro,Direito,5
3.67,4371,29,0,0,1,20,1,0,0,103,61.28942212,155,67,Braga,Direito,20
3.54,4372,18,0,1,1,17,0,0,0,13,58.34939842,158,70,Faro,Ambidestro,81
3.65,4373,29,0,0,2,15,1,0,0,65,65.42354656,150,51,Faro,Esquerdo,63
3.5,4374,26,0,0,2,16,1,0,0,53,56.14417604,161,54,Coimbra,Direito,58
5.92,4375,26,0,1,4,22,0,0,0,78,67.43801306,155,55,Braga,Ambidestro,26
2.85,4376,39,0,0,2,18,0,0,0,43,59.22345263,169,94,Braga,Esquerdo,44
4.6,4377,22,0,0,3,22,1,0,0,90,55.10867811,162,59,Porto,Direito,73
3.42,4378,25,0,0,1,16,3,1,0,46,63.68371864,162,67,Coimbra,Esquerdo,34
1.99,4379,21,0,0,1,17,0,0,0,10,55.37058255,174,97,Lisboa,Ambidestro,31
3.18,4380,24,0,0,2,21,0,0,0,74,51.29193308,173,77,Lisboa,Ambidestro,91
7.16,4381,20,1,2,2,29,2,0,1,75,68.77555215,194,97,Faro,Esquerdo,83
4.74,4382,27,0,0,1,16,3,0,0,98,52.08873763,164,80,Lisboa,Ambidestro,96
6.99,4383,33,0,0,7,21,2,0,0,64,50.6541978,204,71,Faro,Direito,52
8.78,4384,37,1,1,3,24,3,1,0,116,51.51910409,198,74,Lisboa,Esquerdo,76
0.02,4385,39,0,0,1,20,0,0,1,111,59.44151598,188,55,Braga,Direito,66
1.9,4386,23,1,1,1,20,0,1,1,26,68.3076716,191,94,Braga,Esquerdo,63
4.63,4387,23,1,0,0,27,2,1,0,44,50.92565529,200,93,Lisboa,Esquerdo,41
6.23,4388,38,2,0,1,22,0,0,0,2,60.93266458,152,90,Coimbra,Direito,72
2.45,4389,33,0,0,1,17,1,1,0,95,60.70414366,180,70,Porto,Direito,50
5.02,4390,18,1,0,2,19,1,1,0,101,53.04122773,185,57,Braga,Esquerdo,52
2.92,4391,23,0,0,1,18,0,0,0,108,61.69690197,201,57,Lisboa,Esquerdo,49
4.06,4392,25,0,0,3,22,0,0,0,91,69.73896853,154,64,Coimbra,Esquerdo,95
7.08,4393,34,1,1,2,25,1,0,0,5,58.69393496,196,86,Coimbra,Esquerdo,4
4.27,4394,21,0,0,3,19,1,0,0,51,69.35421952,155,64,Porto,Direito,23
3.26,4395,21,0,0,2,15,1,0,0,17,66.43410247,158,83,Faro,Ambidestro,87
6.68,4396,18,2,0,2,20,0,0,0,14,56.60243768,190,89,Lisboa,Direito,69
6.51,4397,18,0,3,0,15,0,0,0,85,55.6502367,153,58,Lisboa,Esquerdo,97
4.72,4398,31,1,0,1,16,0,0,0,109,51.01135104,180,64,Coimbra,Ambidestro,29
10.08,4399,20,1,1,2,23,5,0,0,50,50.83495941,196,78,Faro,Direito,81
6.27,4400,34,1,0,3,26,1,0,0,27,54.81346753,170,91,Faro,Esquerdo,10
1.85,4401,29,1,0,1,18,2,1,1,48,65.38009346,184,53,Lisboa,Ambidestro,88
2.71,4402,24,0,0,1,18,0,0,0,91,55.47076143,207,73,Porto,Esquerdo,14
7.03,4403,25,2,0,1,31,0,0,0,37,67.49888431,174,83,Coimbra,Direito,51
9.56,4404,31,2,1,3,16,1,0,0,47,67.25939785,151,64,Porto,Esquerdo,71
5.87,4405,23,1,0,2,20,1,0,0,66,62.3041733,193,91,Coimbra,Ambidestro,7
4.33,4406,33,0,0,3,25,0,0,0,115,61.92365549,170,98,Braga,Esquerdo,20
5.01,4407,36,0,1,2,23,1,0,0,8,59.1685012,160,56,Coimbra,Direito,1
3.72,4408,35,0,0,2,15,3,1,0,27,64.23289461,205,97,Coimbra,Direito,46
4.99,4409,35,1,0,1,18,0,0,0,111,66.05713882,154,74,Lisboa,Esquerdo,54
7.24,4410,33,2,0,0,25,2,0,0,8,52.41443304,184,70,Faro,Direito,38
2.94,4411,24,0,0,1,20,0,0,0,89,69.61471283,171,77,Faro,Ambidestro,62
6.56,4412,36,1,0,1,18,3,0,0,55,60.18569344,204,98,Faro,Ambidestro,81
3.53,4413,27,0,0,1,17,1,0,0,97,66.8737198,189,72,Braga,Ambidestro,42
4.42,4414,26,0,0,4,20,1,0,0,23,52.42668325,182,87,Porto,Esquerdo,8
7.66,4415,21,1,0,3,24,2,0,0,104,69.58518847,197,83,Coimbra,Direito,86
5.86,4416,30,1,0,1,23,1,0,0,109,60.19153305,173,66,Faro,Esquerdo,57
4.54,4417,23,1,0,2,17,0,0,0,6,64.31773991,182,58,Lisboa,Ambidestro,99
2.64,4418,25,0,0,0,16,2,1,0,93,66.36293882,192,70,Porto,Direito,46
4.58,4419,38,1,0,1,14,1,0,0,3,65.1006005,177,81,Porto,Ambidestro,72
7.66,4420,33,0,1,3,21,3,0,0,109,60.05736087,151,85,Braga,Esquerdo,65
2.83,4421,28,0,0,1,27,0,0,0,39,65.59829826,191,59,Lisboa,Esquerdo,45
4.66,4422,37,0,0,2,19,2,0,0,94,52.68644194,184,97,Braga,Esquerdo,38
7.9,4423,33,1,1,1,22,2,0,0,85,69.33876972,180,71,Coimbra,Direito,98
6.99,4424,28,1,0,6,24,0,0,0,15,66.81980529,173,86,Coimbra,Esquerdo,55
1.7,4425,33,0,0,0,17,1,1,0,72,55.3305559,161,99,Porto,Direito,85
4.25,4426,32,0,0,3,24,1,0,0,22,67.09243478,195,64,Braga,Ambidestro,34
4.93,4427,34,1,0,1,21,0,0,0,93,60.1662836,166,82,Braga,Ambidestro,94
3.36,4428,32,0,0,1,27,1,0,0,24,61.21596431,166,59,Braga,Ambidestro,6
2.99,4429,27,0,0,0,14,1,0,0,115,63.13529914,198,59,Porto,Ambidestro,90
7.17,4430,38,0,1,2,27,3,0,0,76,58.8173569,168,68,Braga,Ambidestro,95
5.51,4431,28,1,0,3,19,0,0,0,45,68.00386394,192,99,Braga,Esquerdo,77
3.75,4432,20,0,0,1,20,1,0,0,117,57.54370169,164,63,Faro,Direito,28
5.03,4433,31,1,0,1,21,0,0,0,105,60.98577477,209,62,Coimbra,Direito,41
12.49,4434,25,4,0,2,15,2,0,0,89,59.49205402,182,62,Faro,Direito,84
6.49,4435,20,1,1,3,21,1,1,0,26,52.10337117,201,63,Faro,Ambidestro,48
3.52,4436,32,0,1,0,16,0,0,0,69,64.20117702,183,60,Braga,Ambidestro,72
5.12,4437,34,0,1,2,22,0,0,0,114,57.15140318,180,97,Porto,Direito,42
7,4438,38,1,1,1,27,1,0,0,38,63.79104286,187,90,Faro,Ambidestro,26
4.48,4439,32,0,1,1,16,1,0,0,45,60.42406933,201,51,Coimbra,Ambidestro,23
4.96,4440,35,1,0,2,22,0,0,0,34,57.38479832,169,87,Porto,Esquerdo,39
2.65,4441,27,0,0,0,17,1,0,0,50,67.88126223,171,91,Coimbra,Direito,57
3.71,4442,28,0,1,2,13,0,0,0,0,55.91118217,150,66,Faro,Direito,21
3.96,4443,37,0,0,1,22,2,0,0,53,51.42524041,164,91,Coimbra,Esquerdo,25
4.72,4444,18,1,0,0,27,1,0,0,0,66.92854736,179,91,Porto,Ambidestro,96
7.45,4445,34,1,1,3,18,0,0,0,113,61.09553267,177,54,Braga,Ambidestro,84
3.06,4446,32,1,0,1,19,0,1,0,4,57.78328838,205,91,Faro,Esquerdo,57
10.17,4447,33,3,1,1,21,0,0,0,71,52.38444447,200,73,Porto,Ambidestro,87
3.67,4448,35,0,0,2,19,1,0,0,43,66.28324846,189,70,Faro,Ambidestro,66
3.51,4449,34,0,0,1,20,1,0,0,77,66.68527659,163,52,Faro,Direito,46
3.95,4450,38,1,1,3,15,0,0,1,66,65.11835257,183,88,Faro,Direito,30
2.04,4451,36,0,0,1,15,0,0,0,26,57.64177098,161,55,Braga,Ambidestro,84
2.67,4452,37,0,0,0,22,1,0,0,26,65.33627356,180,55,Braga,Esquerdo,72
6.59,4453,27,0,1,5,22,1,0,0,21,61.78063076,188,54,Porto,Direito,50
6.09,4454,18,0,0,3,17,4,0,0,42,58.77971032,174,99,Faro,Direito,38
4.07,4455,29,1,0,1,23,3,0,1,96,52.38799371,175,92,Porto,Ambidestro,25
6.62,4456,31,0,1,4,15,2,0,0,51,54.65243624,188,82,Lisboa,Esquerdo,48
6.09,4457,27,1,0,3,23,1,0,0,7,68.24033533,192,64,Lisboa,Direito,81
5.26,4458,31,0,1,0,20,2,0,0,96,55.59385726,151,50,Coimbra,Ambidestro,3
13.59,4459,23,2,1,8,16,4,1,0,105,61.68494603,201,83,Porto,Ambidestro,63
2.94,4460,36,0,0,1,22,0,0,0,96,54.26635059,201,73,Coimbra,Esquerdo,71
6.26,4461,20,0,0,2,26,4,0,0,56,69.51318142,209,54,Porto,Ambidestro,4
4.74,4462,31,0,1,3,18,0,0,0,31,58.34904364,194,94,Braga,Esquerdo,68
6.05,4463,20,1,0,3,10,2,0,0,13,53.82503399,178,71,Lisboa,Direito,89
7.3,4464,21,1,1,3,20,0,0,0,94,51.62125364,193,96,Porto,Direito,46
4.99,4465,27,0,1,3,26,1,1,0,35,69.62297249,197,89,Faro,Esquerdo,16
4.89,4466,29,1,0,3,14,0,0,0,7,62.912518,168,94,Coimbra,Esquerdo,82
2.69,4467,36,0,0,2,20,0,0,0,10,60.36774234,206,51,Coimbra,Ambidestro,6
12.73,4468,30,3,1,1,20,3,0,0,116,65.95893645,193,89,Faro,Ambidestro,37
6.7,4469,34,1,0,3,25,1,0,0,82,56.89967136,185,60,Porto,Ambidestro,70
2.24,4470,35,0,0,0,29,0,0,0,32,52.58103383,204,81,Coimbra,Direito,73
3.45,4471,25,0,0,2,21,0,0,0,105,52.80320763,201,99,Braga,Esquerdo,24
5.14,4472,39,1,0,1,25,2,1,0,43,63.00644596,197,88,Faro,Ambidestro,76
3.37,4473,30,0,0,2,23,0,0,0,72,61.97702598,200,87,Braga,Esquerdo,53
5.66,4474,24,0,1,1,17,2,0,0,93,63.10742001,156,98,Braga,Esquerdo,30
7.22,4475,34,1,1,2,26,1,0,0,12,62.41262849,166,55,Braga,Direito,34
4.08,4476,26,1,0,3,20,2,0,1,76,55.09105002,183,77,Coimbra,Ambidestro,48
2.99,4477,30,0,0,1,20,1,0,0,21,61.45767779,152,57,Braga,Ambidestro,17
3.27,4478,18,0,0,2,18,0,0,0,95,57.60625955,209,89,Faro,Direito,94
4.99,4479,35,1,0,1,25,0,0,0,77,59.82265575,177,66,Lisboa,Ambidestro,4
4.25,4480,19,0,0,1,18,2,0,0,102,59.55297993,184,98,Coimbra,Direito,57
5.75,4481,32,1,0,2,16,1,0,0,86,53.10063059,153,54,Coimbra,Direito,45
7.03,4482,29,1,0,5,20,1,0,0,40,50.01025665,150,79,Braga,Ambidestro,53
4.94,4483,27,0,1,2,21,1,0,0,14,57.57978706,208,56,Faro,Esquerdo,78
4.58,4484,24,0,0,2,17,3,0,0,3,60.59819593,168,89,Braga,Ambidestro,66
5.06,4485,27,0,0,2,24,2,0,0,108,56.25849674,153,52,Lisboa,Esquerdo,93
4.15,4486,31,0,0,4,23,0,0,0,51,57.7736302,153,72,Porto,Direito,61
2.4,4487,18,0,0,1,16,0,0,0,48,69.56853602,163,71,Coimbra,Esquerdo,53
7.11,4488,28,1,1,1,30,1,0,0,49,50.42792512,177,77,Lisboa,Esquerdo,96
9.76,4489,27,2,1,3,29,1,0,0,0,61.31551715,202,59,Lisboa,Direito,54
6.56,4490,34,1,0,2,24,1,0,0,118,68.09136237,175,51,Coimbra,Esquerdo,86
2.36,4491,36,0,0,0,21,0,0,0,92,54.13994837,167,89,Faro,Esquerdo,70
2.42,4492,37,0,0,3,36,1,0,1,90,67.09570701,175,56,Porto,Esquerdo,15
4.98,4493,34,1,0,3,16,0,0,0,1,67.26627997,165,76,Coimbra,Esquerdo,79
3.59,4494,38,0,0,2,20,1,0,0,37,58.54017988,159,86,Faro,Direito,55
4.15,4495,36,1,0,1,13,0,0,0,40,66.61836292,153,98,Porto,Direito,96
7.5,4496,28,1,0,5,14,1,0,0,112,66.61804737,206,93,Braga,Direito,38
5.21,4497,35,0,0,3,20,2,0,0,84,60.98380821,188,53,Porto,Esquerdo,29
5.57,4498,27,0,1,4,20,1,1,0,97,56.38873808,174,85,Lisboa,Direito,85
5.09,4499,32,0,1,2,27,1,1,0,108,63.80933677,184,88,Porto,Esquerdo,63
9.47,4500,19,1,2,4,25,0,0,0,63,69.99801471,193,64,Braga,Esquerdo,4
5.12,4501,25,1,0,0,23,2,0,0,2,55.69222562,153,72,Porto,Ambidestro,88
3.19,4502,38,0,0,2,15,0,0,0,111,51.30540324,173,88,Porto,Direito,72
2.75,4503,29,0,0,1,22,0,0,0,77,51.09160277,183,80,Faro,Ambidestro,28
6.29,4504,39,1,0,4,19,0,0,0,77,69.5405442,177,74,Faro,Esquerdo,33
8.25,4505,33,2,0,2,19,1,0,0,116,62.88166867,203,63,Porto,Esquerdo,59
5.64,4506,30,1,0,2,17,1,0,0,65,54.38838519,163,60,Braga,Ambidestro,15
4.62,4507,38,0,0,2,18,2,0,0,91,56.43767733,194,93,Coimbra,Esquerdo,50
8.49,4508,24,2,1,4,24,0,1,0,34,51.13553121,205,51,Faro,Ambidestro,55
2.54,4509,22,0,0,1,18,2,1,0,26,51.8965354,197,79,Braga,Ambidestro,66
4.06,4510,26,1,0,0,22,0,0,0,52,52.5000795,206,82,Braga,Ambidestro,32
4.82,4511,38,0,1,2,20,0,0,0,85,60.86887962,198,52,Porto,Esquerdo,53
3.22,4512,37,0,0,2,30,0,0,0,22,53.91153887,171,69,Faro,Direito,46
3.31,4513,22,0,0,2,21,0,0,0,69,68.56804159,158,59,Coimbra,Direito,13
6.42,4514,33,1,0,2,28,1,0,0,86,60.53894515,206,72,Porto,Esquerdo,24
5.21,4515,24,1,0,2,21,0,0,0,75,53.96939318,186,56,Porto,Ambidestro,78
8.33,4516,36,1,2,2,25,0,0,0,65,53.89733,171,96,Braga,Ambidestro,57
4.36,4517,36,0,0,3,18,1,0,0,81,58.08800413,191,78,Braga,Direito,30
4.32,4518,21,1,0,0,18,1,0,0,7,65.71870082,183,70,Braga,Ambidestro,4
4.97,4519,29,1,0,1,20,0,0,0,96,66.7445378,197,52,Lisboa,Esquerdo,49
2.12,4520,36,0,0,1,15,0,0,0,27,64.72178514,181,53,Braga,Direito,84
4.52,4521,31,1,0,1,22,0,0,0,48,51.91252008,174,52,Porto,Ambidestro,14
6.74,4522,39,2,0,2,16,0,0,0,49,53.07730727,196,80,Porto,Ambidestro,87
3.88,4523,21,0,0,1,15,2,0,0,84,53.48129019,190,61,Lisboa,Direito,13
5.45,4524,21,1,0,2,24,0,0,0,76,62.07184695,177,73,Porto,Esquerdo,69
5.39,4525,39,0,0,4,36,1,0,0,42,53.55152569,188,78,Lisboa,Ambidestro,28
4.74,4526,26,0,0,4,25,0,0,0,97,68.44023478,200,66,Faro,Direito,66
4.49,4527,18,0,1,1,19,1,0,0,23,64.61988558,166,84,Faro,Esquerdo,84
1.85,4528,18,0,0,1,17,0,1,0,107,60.36173777,204,67,Braga,Direito,91
3.77,4529,23,0,1,1,28,1,1,0,7,61.34431742,185,88,Braga,Direito,45
6.39,4530,21,1,1,2,17,0,0,0,53,60.20044416,165,91,Porto,Esquerdo,97
4.92,4531,21,0,0,3,22,2,0,0,34,63.37409553,200,92,Faro,Ambidestro,57
3.47,4532,36,0,1,0,14,1,0,0,4,53.52389833,162,78,Faro,Direito,90
2.5,4533,20,0,0,0,18,0,0,0,112,66.58268143,151,95,Lisboa,Direito,6
3.88,4534,38,0,0,4,17,0,0,0,56,56.12701817,180,90,Faro,Ambidestro,21
9.07,4535,34,3,0,1,21,1,0,0,24,62.2998822,202,86,Porto,Direito,4
3.38,4536,19,0,0,3,19,0,0,0,43,56.82393148,193,61,Lisboa,Ambidestro,14
5.53,4537,18,1,0,2,24,0,0,0,95,54.22402297,199,73,Faro,Esquerdo,25
4.67,4538,25,1,0,1,22,0,0,0,64,53.81324136,208,66,Faro,Ambidestro,22
5.98,4539,30,1,0,2,13,1,0,0,117,65.31888551,206,66,Braga,Esquerdo,70
3.84,4540,38,0,0,1,22,1,0,0,114,59.18337148,200,59,Porto,Direito,24
12.06,4541,21,3,2,0,18,2,0,0,17,61.99146825,206,79,Braga,Direito,17
5.33,4542,22,1,0,0,19,2,0,0,42,63.43906296,177,87,Faro,Ambidestro,48
2.28,4543,35,0,0,1,21,0,0,0,7,67.29261832,198,55,Faro,Esquerdo,83
3,4544,22,0,0,0,13,2,0,0,32,68.43393698,152,56,Coimbra,Ambidestro,70
9.53,4545,39,2,1,2,19,2,0,0,3,65.6206028,164,65,Porto,Esquerdo,90
3.65,4546,18,0,0,2,15,1,0,0,80,53.30379132,180,56,Lisboa,Direito,48
5.86,4547,24,1,0,2,22,1,0,0,59,57.22295886,154,84,Coimbra,Ambidestro,44
6.03,4548,31,1,0,2,23,1,0,0,73,56.87020322,185,59,Coimbra,Esquerdo,25
5.8,4549,20,1,0,4,19,0,0,0,28,61.33382505,158,88,Braga,Esquerdo,95
3.39,4550,30,0,0,1,22,1,0,0,60,59.02205625,204,78,Lisboa,Ambidestro,28
5.75,4551,22,1,0,3,20,0,0,0,77,60.4422206,184,95,Porto,Esquerdo,74
4.74,4552,38,0,0,5,17,1,0,0,13,57.792479,184,77,Porto,Ambidestro,51
2.75,4553,39,0,0,1,28,0,0,0,37,54.2166272,151,95,Faro,Ambidestro,93
7.64,4554,35,1,1,4,13,1,0,0,19,63.32203567,181,59,Lisboa,Ambidestro,48
8.16,4555,18,1,0,6,19,2,0,0,27,58.9356401,200,69,Braga,Ambidestro,62
