Risco de Lesao,ID do Jogador,Idade,Lesoes Anteriores,Intensidade do Jogo,Posicao Jogada,Minutos Jogados,Tempo de Recuperacao,Metricas Fisicas,Carga de Treinamento,Condicoes Climaticas,Tipo de Partida,Qualidade da Equipe Medica,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Numero de Fans nas Redes Sociais,Numero de Anos no Clube
0.531422719,4975,38,0,High,Forward,4,2,4.324289834,40.49201915,Rainy,League,3.293989804,161,67,Lisboa,967784,9
0.443234379,4976,19,2,Medium,Midfielder,49,3,6.955084689,81.29938903,Snowy,League,5.976546386,167,96,Porto,568647,6
0.458024872,4977,25,1,Medium,Defender,94,3,4.849044618,58.08723542,Windy,League,6.711774648,164,93,Lisboa,221099,3
0.491024489,4978,20,2,High,Midfielder,49,4,6.212619723,52.78959063,Windy,League,6.292060843,205,54,Porto,648930,9
0.555943581,4979,36,2,Low,Midfielder,53,1,6.342746799,41.68083408,Windy,League,3.863587776,154,70,Coimbra,586037,1
0.312698705,4980,22,1,Low,Goalkeeper,24,4,5.038909075,41.64150798,Windy,League,3.162090932,178,93,Braga,981734,1
0.63517941,4981,36,2,Medium,Defender,99,1,4.307265978,40.24120843,Rainy,Cup,6.79810124,162,70,Faro,470265,3
0.399885491,4982,21,2,Low,Forward,75,2,9.278363539,16.02945473,Clear,League,7.520600008,196,84,Braga,898945,6
0.590774483,4983,27,4,Low,Forward,7,1,4.126617756,56.63968694,Rainy,Friendly,2.843787799,196,56,Porto,698725,9
0.424589236,4984,28,1,Low,Goalkeeper,43,2,8.461357263,52.47814713,Clear,Cup,3.532699416,207,95,Braga,693271,2
0.326248498,4985,29,0,Low,Midfielder,90,3,4.633923758,46.00601827,Rainy,League,6.748190257,191,77,Braga,253826,4
0.32868407,4986,23,1,Medium,Goalkeeper,30,4,5.571857315,29.75012758,Clear,Friendly,6.531660537,195,53,Faro,727300,1
0.477968386,4987,22,1,Medium,Defender,56,2,2.184605256,15.89805839,Rainy,League,4.552385946,185,50,Lisboa,507594,1
0.555101841,4988,29,2,Medium,Midfielder,102,3,2.803285881,58.27948798,Windy,League,6.231434038,199,59,Faro,572076,6
0.431187955,4989,24,2,Low,Goalkeeper,116,4,5.456480704,49.94870899,Rainy,League,6.353806039,203,70,Braga,429439,8
0.621873843,4990,34,1,High,Forward,112,2,2.600367366,55.40546469,Clear,Cup,7.518654831,192,93,Faro,596594,5
0.582707848,4991,21,1,Low,Defender,112,1,5.81124282,46.29287671,Windy,League,1.24953518,164,71,Coimbra,124396,4
0.49500426,4992,38,0,Low,Forward,101,1,6.97501028,48.08895764,Snowy,League,4.845549317,184,62,Braga,218587,7
0.493179264,4993,20,1,High,Midfielder,12,2,0.454322914,49.82848035,Rainy,Friendly,4.512044314,158,66,Porto,647370,7
0.175695797,4994,30,0,Low,Defender,15,3,2.377739542,36.26653018,Snowy,Cup,8.721137711,173,67,Coimbra,211962,2
0.459875457,4995,21,2,High,Defender,15,4,1.25128319,52.53063549,Clear,Cup,5.760897152,197,98,Lisboa,590768,3
0.547047787,4996,24,1,Medium,Defender,18,1,2.583476765,78.43288629,Snowy,Friendly,1.253332258,204,92,Faro,574086,1
0.584441651,4997,27,1,Medium,Midfielder,104,2,1.829011534,54.19532252,Snowy,League,3.861779291,189,88,Coimbra,383166,8
0.432928486,4998,25,2,Low,Defender,38,1,5.875744114,42.01717086,Clear,Cup,6.107440947,163,70,Lisboa,90802,4
0.577979211,4999,33,1,High,Forward,18,2,7.829476074,39.44518026,Snowy,Friendly,3.660084976,176,75,Lisboa,910846,4
0.443779009,5000,29,0,Medium,Midfielder,98,3,5.653421479,2.424021049,Clear,League,5.895882183,188,78,Porto,480687,9
0.446689438,5001,39,0,Medium,Midfielder,42,1,3.854177886,38.25495224,Clear,Cup,7.059882378,196,89,Coimbra,67089,5
0.411465576,5002,39,1,Medium,Defender,40,4,7.582505546,64.3287208,Clear,Friendly,6.520794462,197,64,Coimbra,53146,7
0.368925156,5003,39,0,Low,Defender,67,4,3.612001483,23.87338007,Windy,Friendly,4.006699342,167,95,Porto,386193,7
0.554604071,5004,32,1,High,Goalkeeper,16,1,4.833272167,27.82567761,Snowy,Cup,5.726843573,188,83,Faro,670519,6
0.244898491,5005,29,1,Low,Defender,16,4,1.628737315,53.10851481,Clear,League,6.700362151,175,52,Coimbra,564745,3
0.346457806,5006,19,1,High,Midfielder,26,4,7.191045072,44.86695934,Clear,Friendly,8.369570154,202,53,Braga,453399,7
0.423857847,5007,30,1,Low,Forward,20,2,6.109516552,49.99994123,Rainy,Friendly,2.57102108,151,97,Braga,256281,1
0.631215776,5008,28,0,High,Midfielder,106,3,3.179164203,39.30126219,Windy,Cup,2.002284451,185,58,Braga,497761,2
0.488303633,5009,23,0,High,Defender,7,2,5.878506958,57.45611651,Clear,Cup,2.611954448,169,66,Lisboa,152531,5
0.470017219,5010,34,0,Low,Defender,102,2,8.892680319,54.30902319,Windy,League,3.828398918,208,50,Coimbra,544470,6
0.322748619,5011,33,0,Low,Goalkeeper,21,1,2.799928488,49.6393718,Snowy,Cup,6.366691974,177,62,Coimbra,628583,1
0.378009606,5012,23,2,Low,Defender,3,1,3.458682871,48.61389411,Snowy,Cup,5.967552923,168,88,Porto,312841,5
0.594974333,5013,30,2,Medium,Forward,111,2,7.493687613,53.0084143,Clear,Cup,6.696585938,173,91,Braga,231740,4
0.721816915,5014,37,3,High,Defender,58,1,4.019441261,46.37454958,Clear,Friendly,6.862465209,181,75,Coimbra,500569,5
0.4363671,5015,36,1,Low,Forward,118,4,6.069082647,43.21666627,Snowy,Cup,6.024784549,178,51,Braga,741025,9
0.589489162,5016,38,1,High,Midfielder,48,4,3.099825809,38.13330148,Snowy,League,3.013155068,173,62,Faro,767513,3
0.623069174,5017,34,1,High,Midfielder,95,2,5.295506519,67.51498895,Clear,Friendly,6.477977307,201,58,Coimbra,694747,3
0.574423277,5018,33,1,High,Goalkeeper,117,3,7.501073237,65.64477915,Snowy,League,8.180885055,190,61,Porto,815814,6
0.391370464,5019,32,2,Low,Defender,22,3,5.179926823,57.13612853,Clear,Cup,5.303065645,158,79,Porto,242971,1
0.221325165,5020,23,1,Low,Midfielder,2,2,5.735443818,60.4214569,Windy,Friendly,8.600246742,154,77,Porto,903047,3
0.725572644,5021,22,3,High,Goalkeeper,56,1,6.7300333,43.37838086,Clear,Cup,3.96680647,181,97,Braga,375537,2
0.334244273,5022,21,1,Low,Defender,73,3,4.412570675,44.21201851,Clear,Friendly,6.362014939,158,57,Faro,100470,6
0.389883869,5023,38,1,Low,Defender,54,2,4.741872987,49.52663196,Snowy,Friendly,7.347352211,187,79,Braga,762330,4
0.404812881,5024,28,2,Medium,Forward,16,4,5.6803127,49.06972083,Windy,Cup,5.801900976,166,69,Porto,265056,7
0.426784836,5025,28,0,High,Midfielder,7,3,4.378224948,61.6156285,Clear,Friendly,4.609342303,184,67,Lisboa,141002,2
0.391453875,5026,25,1,High,Defender,1,4,3.548200874,75.24688309,Windy,League,6.1163123,180,80,Coimbra,142050,3
0.373370943,5027,38,0,Low,Goalkeeper,73,3,7.635404608,26.84883879,Rainy,Cup,5.399413624,153,52,Braga,37604,7
0.408538003,5028,25,1,Medium,Midfielder,80,2,3.009218463,53.6261524,Snowy,Friendly,9.32416386,205,63,Braga,367349,2
0.592413918,5029,39,1,Medium,Defender,90,2,4.906419931,43.94045101,Rainy,Cup,4.818234494,169,84,Lisboa,996430,4
0.339411154,5030,19,0,Low,Forward,111,2,7.177025646,65.75766842,Snowy,League,7.083496309,172,79,Coimbra,928396,9
0.241209016,5031,38,1,Low,Goalkeeper,14,4,5.290926574,49.65090006,Windy,Friendly,8.309970982,188,83,Lisboa,540712,6
0.456533115,5032,28,1,Low,Forward,88,3,2.554364651,86.69012083,Clear,League,3.447939551,156,65,Braga,170703,8
0.618385878,5033,38,2,Medium,Forward,63,2,3.5648366,77.45909131,Rainy,Cup,4.336668016,209,81,Coimbra,412058,6
0.46172081,5034,21,1,Medium,Forward,72,3,3.483372077,46.67376282,Snowy,Cup,4.576900811,151,50,Braga,984470,8
0.476359374,5035,31,2,Low,Goalkeeper,100,3,8.869235484,37.41293356,Snowy,Friendly,6.193358476,192,58,Braga,534832,2
0.58418005,5036,18,2,Medium,Goalkeeper,49,1,3.445719869,57.2891614,Rainy,Cup,2.822505423,176,86,Coimbra,711429,2
0.496608973,5037,25,0,Medium,Defender,118,2,2.870253374,21.94849876,Windy,Friendly,5.596419723,170,77,Lisboa,429164,3
0.284858292,5038,24,1,Low,Forward,10,1,5.209211199,74.06139491,Clear,Friendly,8.036934201,183,52,Faro,721409,4
0.535653571,5039,32,2,Medium,Forward,49,2,1.702354749,38.59997561,Clear,Cup,5.862183506,202,70,Lisboa,256627,4
0.444344054,5040,26,0,Medium,Defender,43,3,2.867727013,67.92109819,Rainy,Friendly,2.139380925,180,91,Porto,239777,9
0.546541235,5041,38,0,Medium,Forward,94,4,9.128431836,62.58070128,Rainy,Cup,1.624101889,154,51,Faro,378559,3
0.532528623,5042,22,0,High,Midfielder,64,2,1.221450649,53.58651161,Windy,Cup,3.948645651,166,79,Coimbra,158016,7
0.302961041,5043,22,1,High,Defender,10,4,5.330158278,33.44175734,Clear,Cup,9.744687048,187,79,Braga,107088,3
0.429214971,5044,18,1,Medium,Forward,27,3,7.169230926,73.67369198,Windy,League,2.759702111,193,64,Braga,944313,2
0.405450345,5045,18,0,Medium,Midfielder,57,4,4.70627273,67.27272783,Rainy,Friendly,1.750763712,151,52,Faro,401363,6
0.544765503,5046,37,0,Medium,Defender,105,3,2.729649622,62.68558882,Rainy,League,3.56357695,157,76,Lisboa,945981,7
0.191303193,5047,34,0,Low,Midfielder,5,2,2.48115886,57.8423832,Windy,League,9.597871426,195,50,Braga,535877,3
0.555462419,5048,29,1,High,Goalkeeper,58,4,5.940622972,38.48776606,Rainy,League,3.416649661,169,52,Coimbra,121811,8
0.338614359,5049,27,0,Low,Goalkeeper,71,3,4.394437077,45.6562453,Windy,League,4.782833079,207,63,Lisboa,232279,4
0.440643228,5050,21,0,High,Midfielder,18,2,5.511864606,40.67191527,Windy,Cup,4.857788491,205,68,Lisboa,933136,9
0.592576609,5051,34,2,Low,Goalkeeper,117,1,1.298220271,42.00577193,Windy,League,5.744897209,200,94,Porto,513148,1
0.547663923,5052,35,2,High,Goalkeeper,8,3,3.138753418,79.59184113,Clear,Cup,5.603069519,170,77,Coimbra,59997,1
0.466116405,5053,33,1,High,Forward,20,4,6.919156792,37.18231943,Rainy,Friendly,5.563339735,186,99,Lisboa,411367,6
0.698112496,5054,35,0,High,Goalkeeper,117,1,5.212487097,49.80481746,Clear,Friendly,3.926058183,189,57,Coimbra,26708,6
0.504574494,5055,30,0,Low,Defender,109,1,6.688694323,46.82930749,Rainy,Friendly,3.519818181,164,66,Faro,646248,7
0.457141639,5056,20,3,Low,Defender,68,4,5.419655398,69.30014346,Rainy,League,4.122988883,165,74,Braga,258999,3
0.478442375,5057,29,0,Medium,Goalkeeper,99,2,3.330437387,56.51552608,Rainy,Friendly,5.932951478,184,94,Coimbra,531231,4
0.368676199,5058,18,1,Medium,Forward,74,4,3.487001308,46.09541247,Rainy,Cup,6.583573719,168,93,Coimbra,692874,7
0.687571422,5059,34,3,High,Goalkeeper,11,1,7.035915965,57.21332547,Snowy,League,4.999928975,203,65,Faro,24478,9
0.744905894,5060,18,4,High,Forward,97,4,7.165080791,38.34515032,Rainy,Cup,2.99910644,172,70,Braga,411552,7
0.364120571,5061,26,1,High,Defender,8,3,7.688091004,45.78547836,Rainy,League,9.220363171,177,82,Braga,523573,2
0.364538811,5062,21,1,Low,Midfielder,105,3,5.350779674,59.47364679,Rainy,Friendly,6.98654786,150,90,Braga,82915,9
0.406149971,5063,33,1,Medium,Goalkeeper,32,3,5.855423929,46.91326155,Clear,Friendly,6.622077728,151,89,Coimbra,26631,3
0.403990539,5064,34,2,Low,Defender,31,2,5.438766777,59.36416715,Clear,Friendly,7.06061854,157,58,Coimbra,740400,9
0.268557626,5065,20,0,Low,Goalkeeper,72,1,7.86168924,55.85297429,Snowy,League,9.288625881,154,71,Lisboa,339067,6
0.436358331,5066,23,2,Medium,Midfielder,1,2,6.849828133,57.87729399,Windy,League,5.55847742,164,87,Coimbra,246070,9
0.370407962,5067,38,0,Low,Defender,117,4,1.410092282,45.43569082,Snowy,Cup,6.687568165,191,99,Braga,179241,9
0.489153315,5068,30,0,High,Goalkeeper,66,2,5.056711544,65.42765644,Clear,Friendly,7.243782537,199,79,Lisboa,530157,8
0.552016028,5069,33,1,High,Forward,23,4,8.528254847,52.41046521,Clear,Cup,2.216291592,209,82,Faro,171990,5
0.527584055,5070,36,0,High,Goalkeeper,76,3,3.549855998,51.56789662,Clear,Cup,5.901382342,198,65,Porto,495355,5
0.458931435,5071,23,0,Low,Goalkeeper,76,2,6.337138291,81.98222031,Clear,Friendly,0.841270518,201,96,Faro,5643,6
0.628409013,5072,38,0,High,Defender,101,2,7.252096411,47.35217539,Rainy,League,4.975700412,160,92,Lisboa,903943,8
0.419811746,5073,39,0,Low,Defender,84,4,4.317218597,28.99367141,Snowy,Friendly,2.911918918,156,91,Braga,784362,4
0.660698213,5074,20,1,High,Forward,105,2,4.028540079,42.56976158,Windy,Cup,3.068448381,192,90,Braga,109545,3
0.702426669,5075,30,2,High,Forward,80,2,4.808569651,45.23588483,Rainy,League,3.982502227,166,76,Faro,218208,3
0.475168404,5076,34,2,Low,Goalkeeper,91,4,4.073458115,69.26079228,Snowy,Cup,4.842190517,195,58,Coimbra,794844,7
0.41074878,5077,38,0,Medium,Forward,58,2,3.56332593,48.5435646,Clear,Friendly,7.891851145,183,97,Faro,816268,2
0.718381999,5078,39,3,High,Defender,13,3,4.979499063,31.03092093,Clear,League,1.928303294,191,83,Coimbra,582577,7
0.510971646,5079,22,0,High,Goalkeeper,51,2,7.785041702,6.791604052,Clear,Friendly,4.074189416,171,52,Lisboa,153723,5
0.363842097,5080,29,0,Medium,Midfielder,14,3,2.746868271,65.14259096,Rainy,Cup,4.273447792,184,82,Lisboa,903225,8
0.338010518,5081,30,0,Low,Defender,30,3,6.749382289,25.99520722,Windy,Cup,2.940925037,176,65,Porto,995484,6
0.335923264,5082,33,0,Medium,Defender,23,4,3.019180977,69.93552024,Snowy,Cup,5.243173098,186,84,Braga,967683,7
0.730000054,5083,26,2,High,Forward,50,1,4.161882772,52.77624245,Clear,Friendly,1.801940907,205,99,Lisboa,575734,7
0.431262762,5084,32,0,Medium,Forward,97,3,4.430180704,43.45957629,Windy,Friendly,6.875738781,168,71,Porto,180448,5
0.672747863,5085,31,1,Medium,Midfielder,109,1,6.307639306,61.09444419,Rainy,Friendly,2.632723127,195,55,Porto,590567,2
0.436393159,5086,29,0,Medium,Midfielder,65,4,6.586305546,35.97278619,Clear,Friendly,2.873716084,179,60,Porto,412124,7
0.228336404,5087,19,1,Low,Defender,27,4,4.291273464,55.65194435,Snowy,Cup,6.271105945,192,62,Porto,615690,5
0.672743813,5088,27,4,Medium,Forward,6,3,3.31635471,75.15745976,Windy,Friendly,0.124555828,194,66,Faro,330361,8
0.443009113,5089,30,1,Medium,Goalkeeper,12,2,6.247677266,39.35828805,Snowy,Cup,4.81911605,178,85,Lisboa,242486,2
0.467733192,5090,24,1,Medium,Goalkeeper,34,2,3.455293243,59.64938536,Snowy,League,4.038715032,194,73,Porto,355362,2
0.374200545,5091,36,1,Medium,Forward,4,4,7.926284312,45.55422458,Rainy,Friendly,5.423731714,156,56,Faro,485178,8
0.614359592,5092,27,4,High,Goalkeeper,27,4,5.220649249,35.08821203,Rainy,Cup,5.843420072,175,78,Porto,609437,8
0.347057009,5093,23,1,Medium,Goalkeeper,22,4,3.226476367,43.05688445,Rainy,Friendly,5.311668355,150,61,Porto,570829,2
0.522169083,5094,28,0,High,Goalkeeper,23,2,8.305223481,62.53062243,Snowy,Cup,3.031739854,154,75,Coimbra,857546,8
0.538558866,5095,19,0,Medium,Goalkeeper,37,1,7.509742103,60.09603171,Clear,League,-0.498605814,181,60,Faro,73165,5
0.513610032,5096,39,0,Medium,Forward,86,1,5.576102602,48.49886785,Rainy,League,6.882677239,153,80,Braga,272098,6
0.412797314,5097,39,0,Medium,Defender,67,4,4.013385078,34.71410396,Windy,Cup,5.707857329,167,64,Porto,480787,6
0.566112196,5098,39,1,Medium,Defender,72,1,3.976534067,75.45252517,Clear,Cup,6.246655181,208,71,Faro,681219,7
0.794744279,5099,33,3,High,Goalkeeper,82,2,6.206526666,59.34259195,Clear,Cup,3.172304378,178,74,Braga,327209,7
0.410465194,5100,34,0,Low,Defender,87,3,2.300483231,36.57188941,Rainy,League,3.995145346,150,76,Coimbra,41562,6
0.401233178,5101,22,1,Low,Goalkeeper,61,4,3.977678288,39.47731259,Snowy,Cup,1.690342261,178,81,Faro,624456,3
0.337146616,5102,19,1,Medium,Goalkeeper,32,3,6.335086043,71.30531055,Clear,Cup,7.001346702,201,76,Lisboa,273451,2
0.174393687,5103,25,1,Low,Forward,16,4,8.667210144,48.60855658,Clear,League,8.891193404,185,94,Coimbra,102571,8
0.434046029,5104,32,2,Medium,Goalkeeper,14,4,5.784803462,46.37073458,Snowy,Friendly,5.186619555,166,94,Lisboa,403997,6
0.415371741,5105,35,0,High,Forward,4,4,6.083058427,66.15359806,Windy,League,4.727300906,195,93,Braga,626295,5
0.471161241,5106,27,1,Low,Midfielder,83,1,8.215547803,34.45575751,Rainy,League,5.181491856,191,87,Lisboa,929109,3
0.267596893,5107,26,0,Low,Goalkeeper,28,3,1.768283011,50.88328044,Snowy,Friendly,5.011351103,189,52,Coimbra,27858,6
0.469102441,5108,30,2,Low,Goalkeeper,40,1,6.130364561,57.13989422,Rainy,Friendly,5.615906566,167,66,Braga,975059,7
0.402896959,5109,21,1,High,Defender,35,4,-0.896787429,51.8504743,Clear,Friendly,6.930457414,155,98,Coimbra,580771,7
0.543396192,5110,39,0,High,Goalkeeper,46,4,4.701293871,36.552474,Clear,Friendly,2.628054623,197,65,Coimbra,481669,4
0.304311326,5111,31,0,Low,Goalkeeper,60,1,7.306975895,53.42324173,Rainy,Friendly,9.047656106,156,77,Braga,648895,9
0.551649611,5112,39,0,High,Midfielder,102,4,5.459813444,27.1820459,Rainy,League,5.556315402,160,74,Lisboa,291376,9
0.539506357,5113,24,0,High,Defender,76,1,5.509733472,59.33201538,Snowy,Friendly,6.112545255,182,62,Porto,175307,6
0.476969938,5114,22,0,High,Midfielder,45,1,5.625141641,71.2072864,Clear,Friendly,6.518324223,162,71,Braga,860172,9
0.757986764,5115,38,4,High,Forward,76,4,4.715612693,34.14305353,Clear,Friendly,4.737765833,201,94,Coimbra,877922,3
0.367051267,5116,21,0,Medium,Midfielder,38,1,5.192575925,60.78404518,Snowy,Cup,6.941865716,182,77,Porto,714343,3
0.582901004,5117,19,3,Low,Goalkeeper,99,2,7.983103289,59.17801897,Snowy,Friendly,3.399948769,171,59,Lisboa,568842,5
0.645731257,5118,29,0,High,Midfielder,103,1,2.003977756,69.94946236,Clear,Cup,4.207122081,185,59,Faro,206373,1
0.371321021,5119,38,1,Medium,Defender,1,4,5.508453544,62.88125669,Windy,League,5.716797649,150,67,Faro,434215,2
0.529954176,5120,34,0,Medium,Defender,85,3,4.306205262,51.15533959,Snowy,League,2.479202897,177,79,Lisboa,297736,1
0.371103449,5121,28,1,Low,Defender,9,2,5.850058095,26.74834671,Snowy,League,3.742385183,175,59,Braga,779958,6
0.534133843,5122,31,1,High,Forward,47,3,8.922474012,40.34506488,Windy,League,5.399495245,204,70,Lisboa,817721,6
0.382297213,5123,26,2,Low,Midfielder,57,2,2.772818239,47.02706491,Clear,Cup,8.066752894,169,53,Lisboa,379270,7
0.546412875,5124,36,0,Medium,Forward,77,2,2.193143172,58.01698703,Windy,League,3.087698193,162,63,Coimbra,253884,8
0.516164026,5125,23,0,High,Midfielder,4,1,2.35704688,51.14628073,Snowy,League,2.69462527,162,62,Porto,404903,8
0.350360113,5126,26,0,Low,Forward,15,3,7.836965316,45.52872087,Windy,Friendly,0.859568144,202,93,Coimbra,326907,9
0.55098248,5127,37,1,High,Goalkeeper,43,3,9.482675192,52.10432083,Clear,League,5.525335695,152,75,Coimbra,731309,2
0.528143935,5128,35,6,Low,Goalkeeper,59,4,6.175009604,56.76557552,Clear,Friendly,10.31175953,203,84,Porto,107833,8
0.463516838,5129,33,1,Low,Defender,67,1,5.08754482,52.7387498,Rainy,League,5.611593593,198,78,Coimbra,738612,8
0.513869689,5130,36,1,Low,Defender,81,1,6.587991195,40.6674824,Windy,Friendly,4.888697459,178,56,Braga,886093,5
0.472878039,5131,20,1,High,Defender,21,2,3.756880418,22.91958951,Windy,Friendly,5.869433208,183,55,Braga,575464,2
0.556192043,5132,24,1,High,Forward,44,2,3.836931419,55.41692354,Windy,Friendly,4.495067044,187,66,Lisboa,139943,1
0.52925987,5133,36,0,Medium,Forward,116,2,4.828572483,37.9139953,Windy,Friendly,6.06600407,189,96,Coimbra,257615,7
0.415363699,5134,24,1,High,Defender,28,2,7.89913653,71.47759133,Snowy,League,9.33596398,192,96,Faro,681592,1
0.521589915,5135,29,0,High,Forward,51,2,-1.069217936,57.60624013,Windy,Cup,4.863820155,165,69,Porto,415903,9
0.611857982,5136,32,2,Medium,Midfielder,67,1,3.819142587,58.23484765,Snowy,League,5.187657507,167,98,Coimbra,874566,6
0.463059812,5137,34,1,Medium,Forward,28,2,2.638585382,63.78685584,Clear,League,5.630332516,199,79,Coimbra,652473,4
0.469638598,5138,30,1,Medium,Forward,103,3,3.25435443,60.38779751,Rainy,Cup,7.635589779,167,83,Porto,600902,5
0.50187345,5139,18,2,High,Forward,48,4,5.368013884,32.45908068,Rainy,League,5.438899447,163,96,Coimbra,559703,3
0.338240602,5140,35,1,Low,Midfielder,12,1,6.04521586,35.41276256,Rainy,Friendly,7.8898245,179,68,Braga,910365,4
0.457037359,5141,18,1,Low,Forward,114,2,3.483247724,65.9789755,Windy,Friendly,4.593931223,184,54,Porto,868755,9
0.719551899,5142,38,1,High,Goalkeeper,113,1,8.09199627,29.2422669,Windy,Cup,5.67200182,151,79,Braga,744030,1
0.52793147,5143,28,1,Low,Defender,108,2,7.270158097,43.83195906,Rainy,Friendly,3.087137663,180,69,Braga,89972,9
0.732924029,5144,36,3,Medium,Forward,91,2,7.474531421,29.98085305,Rainy,Cup,3.257052369,203,63,Porto,292319,1
0.25937897,5145,21,1,Low,Defender,48,3,5.469229206,41.67366593,Clear,Cup,7.973301605,185,98,Porto,284471,4
0.417443537,5146,38,1,Medium,Midfielder,20,3,6.813872385,82.20936739,Snowy,Friendly,6.334020013,209,81,Braga,564579,1
0.425371347,5147,18,3,Medium,Forward,42,4,4.707079712,66.82853249,Windy,League,7.058964699,184,54,Braga,581772,8
0.546250316,5148,30,0,High,Forward,64,3,6.760673848,54.51776439,Snowy,Friendly,3.386030103,169,63,Braga,255603,8
0.534237615,5149,32,5,Low,Goalkeeper,47,4,8.207392003,67.25487411,Clear,League,6.503573717,156,96,Faro,824862,3
0.720549523,5150,34,3,High,Goalkeeper,56,1,4.928119719,29.44913994,Snowy,League,6.272764003,168,81,Braga,714333,4
0.31701366,5151,18,0,Medium,Goalkeeper,42,4,3.841163506,46.37491416,Snowy,Cup,4.501836208,170,63,Coimbra,520696,6
0.539000321,5152,35,1,High,Goalkeeper,24,3,3.304201656,37.64070711,Snowy,Cup,4.558293712,165,82,Porto,66707,7
0.626334198,5153,32,3,Low,Goalkeeper,91,2,5.944045234,53.22330946,Rainy,Cup,3.427438441,184,68,Faro,107622,3
0.43776371,5154,25,1,Low,Goalkeeper,61,1,4.835394232,47.74545056,Windy,Friendly,4.917520882,189,52,Coimbra,248527,9
0.372022861,5155,38,0,High,Defender,31,4,2.477143026,25.39748368,Windy,Cup,8.604687562,160,70,Braga,751477,5
0.620002702,5156,37,1,High,Goalkeeper,113,3,5.929601095,42.67978135,Snowy,League,6.778708481,154,79,Lisboa,615951,5
0.591679348,5157,33,0,High,Defender,119,2,7.258821123,51.71558895,Windy,League,6.656686627,159,70,Braga,52551,6
0.432649841,5158,34,1,Low,Goalkeeper,95,2,8.151613015,50.52736362,Clear,Friendly,7.285532564,190,64,Porto,290034,5
0.464658182,5159,39,0,Medium,Midfielder,81,2,2.385181632,46.90818866,Clear,Cup,7.198129658,159,60,Coimbra,458205,4
0.51646479,5160,28,2,Low,Defender,112,3,5.956959451,39.19320723,Rainy,League,4.723960038,171,80,Braga,711453,6
0.459840332,5161,39,0,Medium,Defender,90,4,4.820216605,22.45095225,Windy,League,5.120670668,189,59,Coimbra,904793,8
0.437632823,5162,31,0,Low,Midfielder,111,3,4.048160461,47.24092732,Windy,Friendly,3.756220838,193,53,Porto,156871,1
0.545013843,5163,29,2,High,Forward,11,2,7.424931231,27.11022319,Windy,League,6.236727841,204,70,Lisboa,759281,8
