Gravidade dos Incidentes,Rivalidade Historica,Distancia entre Cidades dos Times,Consumo de Alcool,Presenca de Seguranca,Incidentes de Violencia Passados,Temperatura,Dia da Semana,Chuva,Sequencia de Vitorias do Time,Mistura na Zona dos Fas,Jogo Noite Adentro,Numero de Barracas de Concessao,Distancia de Viagem do Time Adversario
0.850149029,1,510,1,258,0,31,7,0,8,0,0,2,400
2.299563837,2,824,4,11,2,30,5,0,0,0,0,15,601
3.420327132,4,535,5,434,1,28,1,1,7,1,0,3,599
2.328513402,1,884,4,29,3,23,5,0,2,1,0,17,572
4.866578215,4,186,3,486,3,27,7,0,3,1,0,19,949
2.31096856,2,421,3,451,3,17,3,0,4,0,1,2,551
0.827959834,0,305,1,483,2,19,7,1,2,1,0,7,558
0.3,4,444,1,303,5,22,6,0,3,0,0,18,632
0.70197168,2,86,1,266,2,17,7,0,1,1,0,1,602
1.222056005,1,703,3,462,3,30,5,0,0,1,0,1,952
2.378173033,0,196,3,447,1,18,1,0,2,1,0,5,393
5.204325053,4,57,4,258,2,23,2,0,6,1,0,3,894
4.676659179,2,300,3,407,4,21,4,0,7,1,1,1,297
1.337715176,0,696,5,162,1,32,2,0,0,1,0,11,194
3.447887623,0,620,2,146,2,31,5,0,9,0,0,11,147
2.565848364,3,684,2,231,4,20,1,0,2,1,1,17,774
0.7,0,496,1,220,3,24,3,0,5,0,1,7,218
3.721800039,2,312,3,198,2,19,2,1,8,1,0,4,211
4.505569115,1,681,5,445,1,29,3,1,3,1,0,8,314
3.848605283,5,488,2,241,1,16,4,0,6,1,1,11,453
1.679499816,3,308,4,145,0,29,7,0,1,1,0,2,131
1.725029225,2,372,0,25,2,23,3,1,1,0,0,6,827
5.340374385,2,579,4,123,3,20,7,1,6,1,0,9,712
0.9,2,350,0,273,3,18,4,0,6,1,0,7,934
5.07355965,4,914,5,288,2,28,3,0,9,1,0,15,399
3.550398856,4,534,4,82,1,23,5,0,2,1,0,5,180
2.004283379,1,141,2,233,4,15,3,0,0,0,0,12,735
0.72279486,2,213,3,494,2,33,6,0,0,0,0,5,87
0.460671262,4,705,0,43,0,24,2,0,2,0,1,6,642
4.397561573,4,384,3,254,2,32,7,0,7,1,0,16,900
5.677179826,4,974,5,247,3,33,2,0,9,0,0,9,477
4.010193889,1,364,3,27,2,20,2,0,8,1,1,12,646
2.516918342,1,963,2,374,3,17,4,0,0,0,0,12,358
3.218691276,2,994,5,53,2,32,4,0,4,0,0,1,711
4.078423097,3,287,1,152,1,34,5,0,6,1,0,13,681
1.153538315,2,735,1,24,2,24,4,0,7,0,1,11,963
2.206670953,4,132,0,102,0,34,5,0,1,1,0,10,512
3.890092709,5,718,2,392,3,18,3,0,4,1,0,12,565
3.544950645,4,158,3,386,0,22,1,1,7,1,1,8,528
4.442852848,0,227,4,288,3,30,7,0,5,1,1,4,359
6.266775332,5,299,4,224,3,16,2,0,7,1,1,14,310
5.648244601,5,814,5,458,4,33,2,0,5,0,1,1,926
0.1,2,616,0,258,0,29,5,0,1,0,0,4,750
3.604086981,4,716,0,479,0,22,4,0,6,1,0,15,971
1.051300729,4,952,0,80,2,31,6,0,1,0,0,12,746
3.5797925,3,140,2,118,3,27,7,0,8,1,0,18,218
3.219342881,0,388,4,297,2,17,3,1,1,0,0,16,329
3.005211497,2,687,5,485,2,24,5,1,2,1,0,2,251
1.532571342,1,898,2,379,1,27,2,0,0,1,1,16,932
1.986212005,2,218,5,169,2,25,6,1,6,0,0,3,684
2.987784302,5,188,2,298,0,15,7,0,2,0,0,11,338
4.043833198,2,566,3,180,1,28,7,0,5,0,0,7,376
2.959341874,3,627,2,22,2,16,5,0,0,0,1,11,861
2.757369485,2,672,2,381,4,26,1,0,6,1,0,14,143
3.190422584,3,233,3,229,1,18,1,0,0,1,0,13,243
3.318783941,5,829,1,402,1,26,1,1,0,0,0,13,433
2.712560582,3,219,3,455,2,15,3,0,1,0,0,12,288
3.764635145,4,411,0,194,3,24,1,0,4,0,1,3,781
1.365941292,1,293,1,441,2,18,3,0,0,1,0,6,201
4.241776365,5,892,4,436,1,16,6,1,9,0,1,9,810
4.86679084,3,187,5,332,3,27,5,0,2,0,1,17,352
3.001616237,0,77,2,218,3,22,3,0,6,1,1,18,141
1.659582589,5,568,1,491,1,16,2,0,2,0,0,14,332
4.019456624,0,447,4,297,3,17,4,0,6,1,0,4,144
2.57923434,1,382,3,338,2,29,1,0,6,0,0,18,831
3.789851048,3,366,3,370,3,21,4,0,4,1,0,10,463
0.634458808,5,612,0,453,2,24,5,0,3,0,0,16,337
2.523860794,5,475,0,394,0,34,3,0,5,1,0,12,428
3.040281745,1,185,1,450,5,25,3,0,9,0,0,19,553
4.481658443,4,739,5,378,0,28,4,0,4,0,0,12,467
3.003630002,0,690,2,115,4,33,7,1,4,1,0,12,864
4.455709301,5,758,3,221,4,28,5,0,6,0,0,14,479
0.729979521,2,316,1,334,4,15,4,0,6,0,0,13,724
2.035879291,0,156,1,241,4,21,2,1,5,0,0,7,408
4.26382955,3,609,5,222,0,19,1,0,6,0,0,9,86
2.032025878,1,187,1,334,2,21,1,0,9,0,0,1,78
0.4,0,960,0,205,1,27,3,0,1,1,0,7,379
3.329592552,2,664,5,258,0,21,6,0,3,1,0,9,513
1.972938849,2,96,3,326,0,33,5,1,3,1,0,12,554
0.762407861,1,714,0,273,2,27,7,1,5,0,1,4,807
0.2,1,417,0,226,3,30,5,1,2,0,0,17,362
4.34295671,0,55,5,272,2,29,3,0,1,1,0,12,747
4.415100523,3,572,5,430,1,33,5,0,9,0,0,5,572
3.287162897,4,578,1,179,1,21,7,0,5,1,0,10,529
3.698554506,2,704,4,425,3,19,5,0,6,1,0,14,610
2.681196816,1,321,4,410,1,28,7,0,5,0,0,2,347
3.198855988,4,873,4,165,3,30,1,0,5,0,0,16,530
2.237670053,4,115,1,79,2,25,2,0,1,1,0,8,743
3.337962896,4,469,2,243,1,25,2,0,6,1,0,18,923
2.407166147,3,388,3,441,3,26,3,0,3,1,0,11,98
2.368880388,1,983,1,63,3,27,2,0,2,0,0,13,800
3.178429665,2,547,1,179,4,22,2,0,4,0,1,19,419
2.807303886,1,518,0,45,5,20,1,1,9,1,0,17,301
1.62473924,0,380,4,331,2,16,2,1,9,1,0,13,155
4.269990485,2,817,5,424,3,24,2,0,0,1,0,3,213
2.575919813,1,688,1,458,1,16,2,1,9,1,0,12,547
0.622985365,2,180,2,268,2,25,6,0,3,1,0,16,491
3.034457571,0,579,3,260,1,19,7,0,7,0,0,11,434
3.439525174,5,768,2,22,1,20,6,1,5,0,1,9,293
2.509469352,2,650,1,168,1,30,7,0,3,1,0,19,58
6.592359274,5,487,1,38,4,34,4,0,8,0,0,13,690
1.570933858,4,292,0,66,6,24,2,0,1,0,1,17,681
2.482209561,3,512,2,170,0,28,4,1,9,0,0,2,213
0.703586471,0,399,0,446,2,20,1,0,4,0,0,6,268
3.835047868,2,66,5,275,3,19,2,1,9,1,0,18,954
3.718425265,0,515,2,239,2,24,5,0,1,1,0,5,267
2.74856548,4,784,4,328,4,26,4,1,7,1,0,13,230
6.8610623,5,931,5,338,4,31,2,0,8,1,0,16,874
2.434969014,3,412,4,202,1,30,6,0,1,0,0,14,238
1.400469459,0,259,2,117,0,24,5,0,6,0,1,3,525
3.40323624,5,660,0,366,2,31,3,0,9,0,1,14,151
5.614997923,4,574,4,361,4,16,4,0,6,1,1,12,762
2.889127783,4,880,1,362,1,16,1,0,2,0,0,16,959
4.146614518,4,831,3,267,2,28,3,1,4,1,0,4,356
3.505261494,5,748,0,119,5,18,5,0,8,0,0,17,103
3.097866863,2,469,5,139,3,26,4,0,2,1,1,14,158
4.058671343,1,835,5,132,2,16,4,0,2,1,0,10,334
0.1,0,182,2,462,1,28,2,0,1,0,0,2,494
4.0939271,1,63,5,467,1,32,7,0,0,1,0,2,758
4.373859997,4,842,3,125,4,23,3,0,8,1,0,7,566
2.707105307,1,93,3,239,2,22,2,0,5,0,0,5,523
2.860347423,5,426,1,302,3,21,7,0,7,0,0,4,62
3.307915762,4,344,5,395,0,27,1,0,4,1,0,8,366
2.287591828,4,445,0,242,0,16,3,0,0,0,0,4,481
2.413528841,3,153,3,326,0,16,4,0,2,1,1,1,933
0.5,3,494,0,243,2,30,5,1,5,0,0,4,912
1.519350925,5,111,1,305,1,30,1,0,9,0,0,18,275
2.52154633,5,614,2,200,0,32,2,0,7,1,0,4,363
1.015568139,1,870,3,34,4,16,2,0,0,1,0,19,851
2.486757592,0,461,3,388,2,21,6,0,4,1,0,9,388
3.008655839,1,980,3,175,2,21,1,0,6,1,0,3,392
2.041967797,5,679,5,302,0,31,3,0,7,0,0,7,422
2.781811357,0,370,0,219,5,26,1,0,9,1,1,14,409
1.850115937,1,180,3,36,3,27,3,0,0,0,0,17,677
0.683418859,2,860,0,349,3,19,1,0,1,0,1,14,584
2.36981779,2,867,5,187,2,29,6,0,8,0,0,1,307
4.134827402,0,248,4,427,1,16,6,1,7,0,1,4,981
4.630594555,3,954,4,53,3,20,1,0,8,0,0,1,925
1.286918229,0,85,0,81,3,18,4,0,5,0,1,4,308
2.408295247,1,840,5,397,3,27,3,0,6,0,0,9,858
4.630661309,4,265,4,231,3,16,1,0,8,0,0,5,900
2.597126515,2,635,1,445,2,19,2,0,2,1,0,14,143
3.021923625,4,355,1,320,3,22,2,1,5,0,0,5,986
2.34517523,2,616,4,237,1,30,6,1,7,0,0,5,153
2.906559528,1,942,2,338,0,21,3,0,8,0,0,19,170
1.496101556,2,61,0,242,5,17,1,0,1,0,0,4,472
4.072337408,0,132,4,277,1,23,3,0,6,1,0,10,122
1.1,4,81,0,407,2,27,1,0,8,1,0,12,932
3.388633167,5,457,5,263,4,16,4,0,7,1,0,6,345
3.503843651,4,135,4,172,1,33,5,0,6,0,1,11,337
1.136347211,1,793,1,15,0,25,2,0,4,1,0,5,796
5.239395736,5,460,5,56,1,24,6,0,2,0,0,5,729
3.231993485,4,836,2,416,2,25,3,0,0,0,1,16,323
1.751933618,1,762,0,380,0,31,2,1,0,0,1,6,679
2.686804654,3,612,2,77,2,31,1,0,5,0,0,9,535
2.197627447,0,881,1,263,5,17,2,0,7,0,1,6,806
2.856795327,2,305,3,458,3,26,1,1,6,1,1,16,457
3.795787765,2,290,3,68,2,17,3,1,7,0,0,6,963
2.175689252,2,766,0,402,7,19,6,0,2,0,0,13,284
3.17320295,3,947,5,128,0,20,6,0,3,0,0,6,53
0.97676277,0,981,1,195,2,34,5,0,1,0,0,16,439
1.446257301,4,945,0,57,1,24,4,0,9,1,0,13,355
3.119967099,4,956,5,200,2,25,4,0,4,0,1,16,971
0.918451777,0,757,0,274,0,33,2,1,4,1,0,12,487
2.304579443,5,501,0,181,2,34,3,0,2,1,0,11,106
0.890785107,0,805,2,55,1,25,3,0,0,1,1,19,919
4.269166642,2,881,4,152,1,22,6,0,5,1,0,3,434
1.24195105,4,50,1,255,2,23,4,1,5,0,0,2,136
1.419857974,0,650,2,225,0,17,1,0,1,1,0,1,378
4.371258156,4,331,5,446,0,15,7,0,7,0,0,13,141
3.374569939,0,700,4,185,2,16,4,1,1,0,0,3,703
1.444158185,1,648,0,337,0,16,6,0,9,1,0,6,455
3.434150748,2,563,3,485,2,17,2,0,5,1,1,2,758
3.996829947,0,910,2,393,2,32,4,1,0,1,0,11,896
3.155071765,3,729,1,435,3,31,7,0,4,1,0,8,704
1.44941248,0,168,1,375,4,26,1,0,9,1,0,9,852
4.181334526,1,949,4,154,4,20,6,0,7,1,1,12,208
4.372712605,3,554,2,44,2,21,2,0,9,1,0,2,394
0.1,3,129,0,424,0,31,1,1,1,0,0,18,379
2.977892177,0,672,4,141,0,23,5,0,2,0,1,9,983
1.161253182,1,726,5,313,1,26,2,0,0,1,0,4,228
3.191316946,3,943,1,407,5,28,1,0,8,0,0,12,212
4.648103448,2,268,5,162,3,25,4,0,9,1,0,13,788
2.460467768,5,566,2,311,3,18,5,0,1,0,0,4,681
2.208381191,2,960,3,57,3,33,1,0,5,1,0,15,680
4.857276422,4,776,5,177,1,20,6,0,3,0,0,17,235
2.967566747,4,756,0,187,3,33,4,0,4,1,0,8,359
1.241831246,1,515,1,272,2,30,5,0,5,0,0,8,439
2.229964427,3,843,2,104,1,30,3,0,3,0,1,9,95
3.375063088,2,567,3,325,2,18,3,0,7,1,1,19,160
1.1,2,940,1,300,0,19,5,0,9,0,1,10,386
5.961218196,5,861,3,239,3,24,7,0,6,1,0,11,880
1.033102697,1,551,1,200,0,19,1,1,2,0,0,14,121
1.929353461,3,107,4,413,1,23,1,1,7,1,0,3,598
5.576750844,1,386,4,153,0,32,7,1,2,1,1,10,495
2.952980301,0,559,4,415,4,20,2,1,5,0,0,2,720
2.987800179,2,863,2,173,1,28,1,0,4,0,0,18,248
3.686815374,1,663,4,28,0,34,1,0,9,1,0,8,615
2.029934095,1,475,2,395,0,30,3,0,9,0,0,3,113
2.071412739,5,609,0,77,2,17,3,1,7,1,0,8,83
5.771500507,0,419,4,107,1,15,1,1,7,1,1,8,937
2.651053051,4,460,2,16,2,20,4,0,3,1,0,5,962
1.208434896,2,837,1,312,1,15,3,0,6,0,1,2,495
2.877618362,5,932,2,186,2,20,6,1,3,0,1,10,278
3.794859373,1,724,5,215,3,19,6,0,8,0,0,17,881
1.968565013,2,893,2,308,3,26,6,0,2,0,0,8,503
4.661100208,4,481,5,297,4,20,1,0,1,1,0,1,574
0.282196264,1,245,1,410,2,22,7,0,2,0,0,8,895
2.410223389,0,426,2,238,4,33,3,0,2,1,0,3,71
3.291730577,2,997,1,393,3,19,1,0,7,1,0,15,651
3.975215475,5,414,5,128,1,29,5,1,5,1,1,5,505
4.233522791,0,885,3,279,3,28,3,0,2,0,0,16,918
2.104300388,4,693,4,90,1,30,1,0,6,1,0,6,671
5.515621656,4,984,5,169,4,20,3,0,8,1,1,8,637
1.160160583,2,454,0,197,3,31,4,0,6,0,0,10,316
2.979905085,4,541,2,197,1,31,7,1,3,0,0,15,803
1.612384597,3,115,1,317,1,30,5,0,1,1,0,10,614
3.531358052,5,961,4,203,2,15,1,0,6,0,1,18,811
2.946219822,2,440,2,496,1,32,5,1,9,1,0,12,612
3.913186884,3,132,4,269,2,18,1,0,0,0,1,11,100
2.785537025,4,530,3,497,0,17,5,0,5,0,0,2,658
1.579689618,2,826,2,487,0,17,5,0,7,0,1,7,644
4.133135634,3,278,1,487,1,27,7,0,9,1,0,1,955
6.40306788,4,834,3,200,2,34,2,1,8,0,1,15,244
1.1,1,780,2,298,0,18,1,0,6,1,1,16,659
4.128207771,1,274,4,115,0,25,7,1,4,0,0,3,238
3.543066317,0,162,3,138,2,19,3,0,6,0,0,11,302
2.025881509,1,701,1,106,1,16,3,0,1,0,0,8,927
0.990223363,3,234,2,493,4,20,3,0,2,1,0,14,465
4.367305845,5,561,4,73,2,19,5,0,4,0,0,13,230
4.95693826,1,222,4,137,4,15,4,0,0,1,0,7,671
2.212575769,2,937,5,232,0,25,3,0,1,1,1,7,541
3.401582614,2,572,3,302,4,20,6,0,0,1,0,16,464
1.419168943,2,958,2,471,0,31,5,1,7,1,0,14,735
5.085041167,1,720,5,391,4,25,6,1,3,0,0,13,284
4.898119018,1,254,4,335,3,21,6,0,5,0,0,12,970
2.790936038,0,791,3,400,0,30,3,1,5,1,0,19,908
2.703648542,5,587,0,113,2,34,2,0,9,0,0,15,722
3.831467001,5,368,4,161,1,19,5,1,4,0,0,11,613
2.637685837,4,208,3,123,1,21,7,0,0,0,0,13,85
0.957625491,0,327,0,461,4,17,1,1,8,0,0,4,987
4.165149372,3,951,3,64,5,16,5,0,6,1,0,14,109
4.804583457,2,197,4,130,2,15,6,0,4,1,1,15,152
0.209411995,1,827,0,226,3,22,2,0,2,0,0,7,305
4.152641825,4,132,3,132,1,21,1,0,4,0,0,9,774
6.881576755,4,468,2,12,4,24,3,1,7,0,0,2,211
1.52931103,1,587,0,101,1,28,5,0,8,0,0,7,324
2.844336035,0,632,3,416,0,23,2,1,7,1,0,15,377
1.240213972,4,598,2,173,2,25,1,1,2,1,0,8,643
2.219355357,5,441,0,450,1,15,6,0,3,0,1,11,893
2.356383818,0,182,3,128,1,33,4,0,7,1,0,18,775
4.373307654,1,989,4,441,3,28,5,0,3,1,0,13,126
1.561263078,0,687,0,406,1,32,6,1,1,0,0,5,61
2.802977533,5,676,0,70,1,26,5,0,8,0,0,16,628
2.108650819,2,653,2,223,1,24,6,1,7,1,1,8,903
2.148059245,1,291,5,482,1,32,3,0,0,1,0,10,727
3.58680383,5,500,5,256,4,17,4,1,6,0,1,5,319
2.359591945,1,249,3,244,2,18,3,1,8,0,0,12,487
3.955662922,5,768,4,417,1,23,4,1,9,1,0,4,550
5.095667001,5,166,2,436,2,26,7,0,9,1,0,15,491
3.762630919,4,268,0,366,3,23,7,0,8,0,0,17,277
5.986866226,4,354,5,381,1,23,1,0,0,1,0,13,557
2.211562881,4,292,2,298,1,30,1,0,8,0,0,2,674
1.854631814,2,341,2,87,1,19,6,0,8,0,0,15,673
1.816606951,2,843,2,33,2,19,5,0,5,1,0,14,862
4.2031442,5,350,0,415,3,28,5,0,2,1,1,3,570
2.628729326,3,878,1,317,0,34,6,0,4,1,0,16,501
4.914350723,1,733,2,110,4,28,1,0,8,1,0,15,114
2.611175509,4,437,1,381,1,29,4,0,3,1,0,3,492
4.539118925,1,637,5,260,3,30,7,0,0,0,0,5,309
3.715624262,5,258,4,132,1,21,3,0,1,1,0,11,204
3.061709659,0,363,5,224,2,25,1,0,2,0,0,6,746
4.166312686,5,666,4,271,2,18,1,0,9,1,0,12,236
3.126943599,2,75,4,412,1,19,2,0,1,1,1,9,733
2.912724783,3,912,5,341,0,28,5,0,5,0,0,8,775
3.061416957,0,128,3,355,3,23,4,0,2,1,0,12,285
1.37353445,1,177,0,422,2,23,3,0,7,1,0,7,819
2.143123559,2,462,1,132,1,25,2,0,5,0,0,8,74
4.556838167,4,186,3,261,2,33,2,0,1,1,0,14,385
1.424434885,0,383,1,329,3,33,6,0,2,1,0,15,871
1.683173321,2,597,0,407,3,26,1,0,6,1,1,3,595
1.124451263,1,437,2,346,2,29,5,0,4,1,0,3,525
4.491419371,5,620,5,167,2,16,1,1,5,0,1,19,711
1.668884057,1,279,3,336,3,26,2,0,5,0,0,17,443
2.570917556,0,470,0,158,2,17,2,0,5,1,1,18,565
3.693447397,0,173,5,74,3,29,7,0,5,0,0,9,957
4.630628868,5,137,3,378,2,28,3,1,1,1,0,14,149
2.567447309,0,898,4,367,0,33,1,0,5,1,0,9,802
4.052599994,3,190,3,13,1,17,1,0,5,0,0,4,391
3.23626741,4,965,2,183,2,29,7,0,3,1,0,2,359
2.571004812,2,834,2,145,2,25,4,0,8,0,0,16,75
4.359668323,5,100,1,411,4,23,3,1,5,1,0,5,580
1.99977433,1,616,3,253,1,21,5,0,1,1,0,4,227
3.450956919,1,978,4,69,1,21,1,0,8,0,0,3,912
4.040835943,4,454,2,54,2,21,1,0,3,0,0,1,218
0.5,0,386,1,81,0,31,5,0,3,0,1,13,770
3.304549033,0,711,4,104,3,18,3,1,8,0,0,12,806
5.749035349,1,714,4,40,5,18,1,0,5,0,0,4,660
5.857229346,4,780,4,165,0,21,5,0,7,1,1,1,724
0.732424384,1,780,0,385,0,16,7,0,1,0,0,15,158
1.739585047,0,415,2,249,2,19,4,1,9,1,0,7,791
3.124922225,5,957,0,73,2,24,7,0,1,0,0,1,958
0.5,2,960,0,430,1,32,1,0,0,1,1,11,993
2.878478671,0,903,2,332,5,28,5,0,3,1,0,10,273
5.128895489,5,307,3,118,2,17,2,0,6,1,0,6,371
5.845636609,2,437,5,472,3,17,1,0,3,1,1,7,579
3.465099315,3,94,1,77,3,33,4,0,3,1,1,6,923
5.422676731,4,318,5,44,1,27,5,1,8,0,1,8,913
5.814442119,5,360,5,260,4,21,7,0,9,1,1,10,817
3.398840211,3,721,5,363,2,20,5,0,5,1,0,19,434
2.715040096,0,327,5,45,2,34,1,1,4,1,0,2,272
2.876591881,4,906,2,450,3,27,2,0,2,1,0,15,213
6.039225331,5,524,5,463,4,19,5,0,6,0,0,7,996
0.2,0,616,1,141,4,20,5,0,2,0,0,17,83
4.783023771,4,194,3,314,3,26,7,0,9,0,1,19,605
4.524778602,4,284,2,231,2,22,2,0,7,0,0,9,83
3.271483884,0,740,5,176,2,32,4,0,6,0,0,7,369
1.4,0,769,4,283,1,29,1,0,9,1,1,3,498
2.471195989,5,185,2,69,1,22,6,0,3,0,0,3,801
3.348443839,4,494,3,351,1,27,1,0,8,1,0,11,213
3.621701305,5,402,5,403,1,21,1,1,1,0,0,4,850
0.978988779,4,443,0,122,2,30,3,0,9,0,0,9,674
2.740770443,5,324,2,230,2,34,1,0,1,1,0,6,316
3.82885899,0,433,4,288,0,19,6,1,8,0,0,13,209
0.9,0,959,2,77,1,34,2,0,4,1,1,2,686
0.621479107,1,372,0,324,1,29,1,0,4,0,1,18,774
2.926751687,5,232,2,476,2,29,6,0,4,1,0,5,982
3.609527105,1,622,4,355,1,15,4,0,8,1,0,2,548
3.503478421,1,489,3,272,2,18,3,0,3,1,0,2,132
3.043645536,3,112,4,278,0,34,2,0,5,0,0,11,682
5.646981436,4,922,3,140,5,18,2,1,1,1,0,3,990
2.430126243,2,776,4,433,1,29,4,0,7,0,0,5,392
3.827664509,3,921,1,276,1,17,1,0,7,0,0,18,990
3.60453826,4,700,2,217,5,20,6,0,5,1,0,4,833
1.52482408,2,992,2,221,1,28,3,0,8,0,1,1,399
1.2,1,695,0,60,1,16,6,0,9,1,0,2,528
3.717773936,2,83,1,480,6,30,7,0,9,1,0,2,51
1.2,0,754,0,416,2,17,3,1,9,1,0,2,301
2.310787663,0,916,2,297,1,34,7,0,8,0,1,14,259
2.633104718,5,881,0,434,3,20,3,0,2,0,0,11,542
3.035874018,4,526,3,51,1,17,2,0,8,1,0,3,122
1.779798992,3,136,1,256,0,29,4,0,0,0,0,15,511
2.262330426,1,259,4,431,2,19,2,0,8,1,1,16,497
2.439250562,4,511,3,204,0,15,1,0,9,0,0,6,952
4.131745892,1,130,5,253,3,31,7,0,3,0,0,13,202
4.092459767,0,371,4,209,2,34,5,0,9,1,0,5,955
0.741180729,3,464,0,367,0,26,3,1,2,0,0,1,104
2.498263589,3,900,2,130,2,34,3,0,5,1,0,5,821
1.796559588,0,239,3,497,0,24,3,0,4,1,0,14,148
2.36571184,2,999,1,343,3,16,2,1,2,1,0,1,678
3.879007895,3,909,4,337,4,22,3,0,7,1,0,14,910
4.016251779,2,282,5,212,6,33,3,0,7,0,0,7,318
3.445227878,1,441,3,115,2,30,5,0,9,1,1,2,167
4.405351539,3,987,2,259,3,33,4,0,8,0,0,18,751
2.317586295,5,218,1,384,2,23,7,1,9,1,0,19,620
1.51324095,0,492,1,435,1,22,1,0,5,0,1,7,960
5.188795085,2,812,4,436,4,31,6,0,7,0,0,2,639
3.039201925,5,217,3,298,3,29,2,0,2,0,0,19,903
5.047900118,1,280,3,88,3,16,7,0,9,1,0,13,925
0.9,1,199,1,174,3,18,7,0,6,1,0,15,714
1.1,3,713,0,343,1,20,1,0,8,1,0,8,751
3.431607774,3,599,1,128,1,29,4,0,7,1,0,13,884
0.991824006,5,435,2,483,1,27,1,0,1,0,0,1,730
4.301452167,4,430,3,66,1,17,2,0,4,0,1,6,250
3.230697287,4,858,4,457,0,34,7,0,1,0,0,14,553
4.029971584,3,324,3,457,1,30,7,1,8,0,0,19,396
1.915972711,4,666,1,197,4,28,5,0,7,1,0,19,771
2.937418102,0,947,2,61,5,18,1,0,0,1,0,15,132
2.347743182,5,909,0,81,3,24,4,0,3,1,0,1,110
3.320639578,0,913,3,250,1,18,2,1,5,1,0,17,483
1.214361558,4,111,1,333,1,26,4,1,0,1,0,5,692
3.948669029,3,516,5,109,3,19,6,0,5,0,0,19,270
1.901479824,0,577,1,347,1,18,7,0,5,0,0,8,704
1.990217509,1,911,1,164,2,23,1,1,4,1,0,19,536
3.609990627,3,199,2,68,4,34,2,0,0,1,0,2,918
2.645477711,5,191,1,284,0,15,1,0,5,0,0,3,53
2.891991322,2,165,1,268,3,30,6,0,3,0,0,5,671
1.299302783,2,873,1,210,2,22,3,0,0,1,1,12,375
2.845782904,3,114,3,304,2,27,2,0,9,1,0,13,278
1.267042206,4,478,1,331,2,32,6,0,0,1,0,8,357
0.4,0,359,2,338,2,15,1,0,1,1,0,9,762
3.99842438,0,755,5,449,4,21,2,0,8,0,1,8,427
2.313034156,3,903,3,399,1,28,5,1,5,0,0,11,283
2.452710408,1,479,5,495,1,22,7,0,1,0,0,7,784
1.052524867,5,210,1,293,2,30,7,1,7,0,0,14,197
2.069567826,4,355,0,185,3,28,6,0,3,0,0,13,227
2.847637068,1,410,5,107,1,24,3,0,0,1,0,15,805
3.837994379,3,327,2,358,4,23,4,0,3,1,0,19,428
1.664814441,3,345,0,441,1,34,1,0,9,0,0,1,141
2.061786407,1,600,2,460,6,21,4,0,0,1,0,9,804
1.861748464,2,922,0,191,1,19,1,0,7,0,0,19,180
1.30543314,3,218,1,391,2,28,2,0,0,0,1,16,739
2.599795403,5,508,0,281,0,32,4,0,5,1,0,16,798
6.115789143,4,629,5,44,3,33,3,1,9,1,0,16,936
0.1,1,56,0,340,1,22,1,0,1,0,0,5,426
1.635552381,2,646,2,372,2,24,4,0,3,0,0,4,646
3.133870704,1,760,1,96,1,25,1,0,5,1,0,6,246
2.237664073,2,181,2,167,0,19,5,0,9,0,0,4,54
0.956639251,2,637,1,441,2,29,5,0,9,0,0,10,359
4.166367271,5,811,5,334,1,17,4,0,0,0,0,12,618
5.799767163,4,396,4,125,2,21,5,0,7,1,1,10,189
3.369302178,3,770,3,17,3,21,3,0,2,1,0,1,395
3.523183644,2,645,5,116,3,34,4,1,5,0,0,19,581
5.568945588,3,784,5,116,5,20,2,0,6,0,0,17,691
3.636024339,4,302,3,123,2,20,4,0,3,0,0,5,964
2.044614019,3,459,2,444,3,24,2,0,3,0,0,2,182
5.387101329,5,592,5,19,3,34,5,1,1,1,0,2,902
2.29395116,5,404,1,293,2,26,4,0,1,1,0,7,292
2.050996209,0,762,0,429,0,18,7,0,0,0,1,10,439
6.280401383,5,613,5,69,5,19,3,0,6,1,0,19,803
3.919944993,2,417,3,275,3,30,5,0,0,1,0,7,162
4.404763584,4,633,5,407,3,27,7,0,4,1,0,7,62
4.758547015,5,560,2,111,1,15,6,0,4,1,1,18,589
2.51952004,1,582,2,72,1,15,5,0,8,1,0,1,953
3.815321317,4,577,2,494,2,30,5,0,8,1,0,1,652
2.301028182,2,996,1,184,1,19,2,1,0,1,0,18,291
4.893752267,4,577,5,206,3,31,2,0,5,0,0,6,687
2.405864416,5,451,2,321,0,21,7,0,2,1,1,3,382
2.033742816,1,224,4,399,1,18,3,0,0,1,1,18,845
0.75492258,0,873,0,231,6,16,2,1,7,0,0,8,944
1.2,2,973,2,412,1,16,7,0,9,1,0,6,945
2.992334387,2,899,1,445,3,18,6,1,5,1,0,10,142
1.731370072,4,127,0,199,3,16,7,0,4,0,0,3,562
2.636197564,3,489,0,137,0,15,7,0,5,1,1,12,383
1.673822614,3,801,3,442,1,31,1,0,2,0,1,17,763
1.961879577,1,598,2,343,1,22,1,1,8,0,0,7,646
2.110859641,0,281,2,404,3,32,4,0,9,0,0,5,222
3.120891756,0,449,5,55,3,23,6,0,5,0,0,15,603
3.95405342,4,262,1,78,1,16,6,0,8,1,0,9,460
5.323703412,4,242,4,310,5,18,6,0,5,0,0,11,280
3.307243803,3,621,5,360,0,21,7,0,2,1,0,16,937
4.769039395,5,750,4,373,0,25,5,0,1,1,1,19,518
2.743904277,0,316,3,67,0,22,1,0,3,0,0,4,111
